date,predicted_price
2026-01-21,0.6497991383603837
2026-01-22,0.476027052402782
2026-01-23,0.5021809998196612
2026-01-24,0.6191919462669889
2026-01-25,0.794642606009307
2026-01-26,0.8947214766516041
2026-01-27,0.8850624342134844
