date,predicted_price
2026-02-10,0.6497991383603837
2026-02-11,0.6390340463596086
2026-02-12,0.6490176125712942
2026-02-13,0.6740961050111677
2026-02-14,0.7548610192032408
2026-02-15,0.8576120135839905
2026-02-16,0.8282658344726141
