date,predicted_price
2026-01-15,0.9909300216263782
2026-01-16,0.5400739054455856
2026-01-17,0.4153790735209237
2026-01-18,0.6441066286603238
2026-01-19,0.7978952159342791
2026-01-20,0.8544435203390818
2026-01-21,0.7792900954865168
