date,predicted_price
2026-01-29,0.6497991383603837
2026-01-30,0.5696868472272593
2026-01-31,0.564554587054054
2026-02-01,0.6836912305679421
2026-02-02,0.7914781674685206
2026-02-03,0.8633505994672578
2026-02-04,0.8150475727559875
