date,predicted_price
2026-02-14,0.6497991383603837
2026-02-15,0.6903469905236612
2026-02-16,0.7493447048277657
2026-02-17,0.8236941187138359
2026-02-18,0.8590888842690986
2026-02-19,0.780280180511276
2026-02-20,0.7019355560707178
