date,predicted_price
2026-02-02,0.649799359526063
2026-02-03,0.6915393684231739
2026-02-04,0.6889233470453944
2026-02-05,0.6527758809612568
2026-02-06,0.6698178023870538
2026-02-07,0.6649055652039002
2026-02-08,0.7268344619789223
