date,predicted_price
2026-01-27,0.6497991383603837
2026-01-28,0.5810562007250886
2026-01-29,0.6542779645338158
2026-01-30,0.6677821934739004
2026-01-31,0.6730393753950175
2026-02-01,0.7270428737708058
2026-02-02,0.7770494659885641
