date,predicted_price
2026-02-12,0.649799359526063
2026-02-13,0.5546992600754711
2026-02-14,0.6558067354316885
2026-02-15,0.8017064903654034
2026-02-16,0.8682841422775265
2026-02-17,0.7669070290971797
2026-02-18,0.6763261185565095
