date,predicted_price
2026-02-01,0.6497991383603837
2026-02-02,0.6985893193414684
2026-02-03,0.8464089398161199
2026-02-04,0.791754255958299
2026-02-05,0.7365630241622653
2026-02-06,0.7066135787993918
2026-02-07,0.6606061043964575
