date,predicted_price
2026-02-17,0.6497991383603837
2026-02-18,0.611971624053667
2026-02-19,0.5983529050135489
2026-02-20,0.5860074367897089
2026-02-21,0.5283608236210297
2026-02-22,0.5194169204072344
2026-02-23,0.7626877777094643
