date,predicted_price
2026-01-22,0.6497991383603837
2026-01-23,0.544123596479098
2026-01-24,0.5663426747110176
2026-01-25,0.7428714802794407
2026-01-26,0.8211286705547448
2026-01-27,0.8761214430144678
2026-01-28,0.9205267932358633
