date,predicted_price
2026-01-12,0.7834356987029936
2026-01-13,0.6501555837136755
2026-01-14,0.45030743751928837
2026-01-15,0.41459920647442966
2026-01-16,0.5154348323497239
2026-01-17,0.5465511846980329
2026-01-18,0.613665605714048
